5 Minutes,Flow (Veh/5 Minutes)
1-9-2021 17:24,66
1-9-2021 17:30,80
1-9-2021 17:35,78
1-9-2021 17:39,64
1-9-2021 17:44,73
1-9-2021 17:50,82
1-9-2021 17:55,65
1-9-2021 18:00,77
1-9-2021 18:04,76
1-9-2021 18:09,64
1-9-2021 18:15,77
1-9-2021 18:20,74
1-9-2021 18:24,65
1-9-2021 18:29,73
1-9-2021 18:35,64
1-9-2021 18:40,59
1-9-2021 18:45,65
1-9-2021 18:49,75
1-9-2021 18:54,69
1-9-2021 19:00,73
1-9-2021 19:05,75
1-9-2021 19:09,66
1-9-2021 19:14,73
1-9-2021 19:20,74
1-9-2021 19:25,65
1-9-2021 19:30,70
1-9-2021 19:34,65
1-9-2021 19:39,59
1-9-2021 19:45,75
1-9-2021 19:50,73
1-9-2021 19:54,63
1-9-2021 19:59,76
1-9-2021 20:05,57
1-9-2021 20:10,60
1-9-2021 20:15,74
1-9-2021 20:19,58
1-9-2021 20:24,54
1-9-2021 20:30,56
1-9-2021 20:35,58
1-9-2021 20:39,53
1-9-2021 20:44,64
1-9-2021 20:50,66
1-9-2021 20:55,43
1-9-2021 21:00,62
1-9-2021 21:04,48
1-9-2021 21:09,52
1-9-2021 21:15,54
1-9-2021 21:20,47
1-9-2021 21:24,48
1-9-2021 21:29,44
1-9-2021 21:35,40
1-9-2021 21:40,39
1-9-2021 21:45,57
1-9-2021 21:49,46
1-9-2021 21:54,45
1-9-2021 22:00,45
1-9-2021 22:05,41
1-9-2021 22:09,40
1-9-2021 22:14,49
1-9-2021 22:20,34
1-9-2021 22:25,42
1-9-2021 22:30,43
1-9-2021 22:34,37
1-9-2021 22:39,34
1-9-2021 22:45,36
1-9-2021 22:50,35
1-9-2021 22:54,27
1-9-2021 22:59,43
1-9-2021 23:05,26
1-9-2021 23:10,35
1-9-2021 23:15,35
1-9-2021 23:19,35
1-9-2021 23:24,31
1-9-2021 23:30,38
1-9-2021 23:35,46
1-9-2021 23:39,39
1-9-2021 23:44,40
1-9-2021 23:50,34
1-9-2021 23:55,24
1-10-2021 0:00,38
1-10-2021 0:04,27
1-10-2021 0:09,31
1-10-2021 0:15,33
1-10-2021 0:20,26
1-10-2021 0:24,20
1-10-2021 0:29,22
1-10-2021 0:35,23
1-10-2021 0:40,20
1-10-2021 0:45,23
1-10-2021 0:49,20
1-10-2021 0:54,17
1-10-2021 1:00,21
1-10-2021 1:05,23
1-10-2021 1:09,18
1-10-2021 1:14,20
1-10-2021 1:20,20
1-10-2021 1:25,16
1-10-2021 1:30,18
1-10-2021 1:34,19
1-10-2021 1:39,17
1-10-2021 1:45,18
1-10-2021 1:50,16
1-10-2021 1:54,13
1-10-2021 1:59,18
1-10-2021 2:05,14
1-10-2021 2:10,14
1-10-2021 2:15,16
1-10-2021 2:19,13
1-10-2021 2:24,13
1-10-2021 2:30,16
1-10-2021 2:35,10
1-10-2021 2:39,13
1-10-2021 2:44,16
1-10-2021 2:50,15
1-10-2021 2:55,11
1-10-2021 3:00,13
1-10-2021 3:04,17
1-10-2021 3:09,12
1-10-2021 3:15,13
1-10-2021 3:20,13
1-10-2021 3:24,13
1-10-2021 3:29,14
1-10-2021 3:35,13
1-10-2021 3:40,9
1-10-2021 3:45,12
1-10-2021 3:49,13
1-10-2021 3:54,13
1-10-2021 4:00,13
1-10-2021 4:05,14
1-10-2021 4:09,15
1-10-2021 4:14,17
1-10-2021 4:20,13
1-10-2021 4:25,14
1-10-2021 4:30,14
1-10-2021 4:34,16
1-10-2021 4:39,16
1-10-2021 4:45,19
1-10-2021 4:50,13
1-10-2021 4:54,13
1-10-2021 4:59,13
1-10-2021 5:05,13
1-10-2021 5:10,12
1-10-2021 5:15,19
1-10-2021 5:19,15
1-10-2021 5:24,13
1-10-2021 5:30,16
1-10-2021 5:35,21
1-10-2021 5:39,16
1-10-2021 5:44,20
1-10-2021 5:50,22
1-10-2021 5:55,20
1-10-2021 6:00,20
1-10-2021 6:04,20
1-10-2021 6:09,24
1-10-2021 6:15,27
1-10-2021 6:20,24
1-10-2021 6:24,26
1-10-2021 6:29,27
1-10-2021 6:35,27
1-10-2021 6:40,21
1-10-2021 6:45,40
1-10-2021 6:49,27
1-10-2021 6:54,20
1-10-2021 7:00,28
1-10-2021 7:05,32
1-10-2021 7:09,25
1-10-2021 7:14,33
1-10-2021 7:20,34
1-10-2021 7:25,17
1-10-2021 7:30,40
1-10-2021 7:34,41
1-10-2021 7:39,32
1-10-2021 7:45,55
1-10-2021 7:50,54
1-10-2021 7:54,33
1-10-2021 7:59,50
1-10-2021 8:05,33
1-10-2021 8:10,31
1-10-2021 8:15,46
1-10-2021 8:19,32
1-10-2021 8:24,29
1-10-2021 8:30,36
1-10-2021 8:35,39
1-10-2021 8:39,40
1-10-2021 8:44,38
1-10-2021 8:50,50
1-10-2021 8:55,45
1-10-2021 9:00,50
1-10-2021 9:04,48
1-10-2021 9:09,42
1-10-2021 9:15,35
1-10-2021 9:20,55
1-10-2021 9:24,37
1-10-2021 9:29,55
1-10-2021 9:35,53
1-10-2021 9:40,57
1-10-2021 9:45,55
1-10-2021 9:49,59
1-10-2021 9:54,60
1-10-2021 10:00,48
1-10-2021 10:05,37
1-10-2021 10:09,65
1-10-2021 10:14,60
1-10-2021 10:20,55
1-10-2021 10:25,64
1-10-2021 10:30,57
1-10-2021 10:34,76
1-10-2021 10:39,68
1-10-2021 10:45,58
1-10-2021 10:50,47
1-10-2021 10:54,51
1-10-2021 10:59,49
1-10-2021 11:05,61
1-10-2021 11:10,41
1-10-2021 11:15,68
1-10-2021 11:19,71
1-10-2021 11:24,74
1-10-2021 11:30,67
1-10-2021 11:35,56
1-10-2021 11:39,71
1-10-2021 11:44,52
1-10-2021 11:50,76
1-10-2021 11:55,64
1-10-2021 12:00,52
1-10-2021 12:04,79
1-10-2021 12:09,78
1-10-2021 12:15,62
1-10-2021 12:20,62
1-10-2021 12:24,72
1-10-2021 12:29,56
1-10-2021 12:35,81
1-10-2021 12:40,77
1-10-2021 12:45,69
1-10-2021 12:49,74
1-10-2021 12:54,74
1-10-2021 13:00,65
1-10-2021 13:05,76
1-10-2021 13:09,82
1-10-2021 13:14,52
1-10-2021 13:20,76
1-10-2021 13:25,79
1-10-2021 13:30,61
1-10-2021 13:34,76
1-10-2021 13:39,75
1-10-2021 13:45,65
1-10-2021 13:50,75
1-10-2021 13:54,78
1-10-2021 13:59,69
1-10-2021 14:05,71
1-10-2021 14:10,73
1-10-2021 14:15,69
1-10-2021 14:19,60
1-10-2021 14:24,72
1-10-2021 14:30,66
1-10-2021 14:35,66
1-10-2021 14:39,67
1-10-2021 14:44,66
1-10-2021 14:50,73
1-10-2021 14:55,76
1-10-2021 15:00,65
1-10-2021 15:04,74
1-10-2021 15:09,74
1-10-2021 15:15,66
1-10-2021 15:20,81
1-10-2021 15:24,68
1-10-2021 15:29,63
1-10-2021 15:35,55
1-10-2021 15:40,74
1-10-2021 15:45,69
1-10-2021 15:49,78
1-10-2021 15:54,73
1-10-2021 16:00,54
1-10-2021 16:05,77
1-10-2021 16:09,54
1-10-2021 16:14,70
1-10-2021 16:20,80
1-10-2021 16:25,65
1-10-2021 16:30,67
1-10-2021 16:34,64
1-10-2021 16:39,73
1-10-2021 16:45,64
1-10-2021 16:50,76
1-10-2021 16:54,61
1-10-2021 16:59,64
1-10-2021 17:05,66
1-10-2021 17:10,65
1-10-2021 17:15,54
1-10-2021 17:19,63
1-10-2021 17:24,54
1-10-2021 17:30,69
1-10-2021 17:35,60
1-10-2021 17:39,70
1-10-2021 17:44,55
1-10-2021 17:50,74
1-10-2021 17:55,67
1-10-2021 18:00,61
1-10-2021 18:04,77
1-10-2021 18:09,68
1-10-2021 18:15,72
1-10-2021 18:20,72
1-10-2021 18:24,62
1-10-2021 18:29,62
1-10-2021 18:35,73
1-10-2021 18:40,75
1-10-2021 18:45,53
1-10-2021 18:49,68
1-10-2021 18:54,59
1-10-2021 19:00,62
1-10-2021 19:05,68
1-10-2021 19:09,67
1-10-2021 19:14,56
1-10-2021 19:20,67
1-10-2021 19:25,55
1-10-2021 19:30,38
1-10-2021 19:34,59
1-10-2021 19:39,51
1-10-2021 19:45,46
1-10-2021 19:50,62
1-10-2021 19:54,38
1-10-2021 19:59,43
1-10-2021 20:05,44
1-10-2021 20:10,55
1-10-2021 20:15,55
1-10-2021 20:19,75
1-10-2021 20:24,51
1-10-2021 20:30,39
1-10-2021 20:35,39
1-10-2021 20:39,55
1-10-2021 20:44,54
1-10-2021 20:50,48
1-10-2021 20:55,35
1-10-2021 21:00,32
1-10-2021 21:04,61
1-10-2021 21:09,46
1-10-2021 21:15,30
1-10-2021 21:20,43
1-10-2021 21:24,42
1-10-2021 21:29,40
1-10-2021 21:35,43
1-10-2021 21:40,47
1-10-2021 21:45,35
1-10-2021 21:49,38
1-10-2021 21:54,31
1-10-2021 22:00,32
1-10-2021 22:05,37
1-10-2021 22:09,33
1-10-2021 22:14,27
1-10-2021 22:20,40
1-10-2021 22:25,34
1-10-2021 22:30,29
1-10-2021 22:34,36
1-10-2021 22:39,26
1-10-2021 22:45,31
1-10-2021 22:50,28
1-10-2021 22:54,21
1-10-2021 22:59,21
1-10-2021 23:05,36
1-10-2021 23:10,25
1-10-2021 23:15,27
1-10-2021 23:19,25
1-10-2021 23:24,23
1-10-2021 23:30,27
1-10-2021 23:35,40
1-10-2021 23:39,27
1-10-2021 23:44,26
1-10-2021 23:50,32
1-10-2021 23:55,22
1-11-2021 0:00,13
1-11-2021 0:04,20
1-11-2021 0:09,24
1-11-2021 0:15,24
1-11-2021 0:20,23
1-11-2021 0:24,16
1-11-2021 0:29,16
1-11-2021 0:35,20
1-11-2021 0:40,19
1-11-2021 0:45,13
1-11-2021 0:49,19
1-11-2021 0:54,13
1-11-2021 1:00,10
1-11-2021 1:05,15
1-11-2021 1:09,12
1-11-2021 1:14,12
1-11-2021 1:20,11
1-11-2021 1:25,10
1-11-2021 1:30,12
1-11-2021 1:34,15
1-11-2021 1:39,11
1-11-2021 1:45,10
1-11-2021 1:50,12
1-11-2021 1:54,9
1-11-2021 1:59,13
1-11-2021 2:05,13
1-11-2021 2:10,9
1-11-2021 2:15,8
1-11-2021 2:19,13
1-11-2021 2:24,12
1-11-2021 2:30,10
1-11-2021 2:35,13
1-11-2021 2:39,10
1-11-2021 2:44,13
1-11-2021 2:50,13
1-11-2021 2:55,8
1-11-2021 3:00,10
1-11-2021 3:04,10
1-11-2021 3:09,13
1-11-2021 3:15,14
1-11-2021 3:20,14
1-11-2021 3:24,13
1-11-2021 3:29,9
1-11-2021 3:35,13
1-11-2021 3:40,9
1-11-2021 3:45,11
1-11-2021 3:49,11
1-11-2021 3:54,14
1-11-2021 4:00,8
1-11-2021 4:05,14
1-11-2021 4:09,13
1-11-2021 4:14,13
1-11-2021 4:20,13
1-11-2021 4:25,14
1-11-2021 4:30,18
1-11-2021 4:34,16
1-11-2021 4:39,16
1-11-2021 4:45,10
1-11-2021 4:50,13
1-11-2021 4:54,17
1-11-2021 4:59,17
1-11-2021 5:05,16
1-11-2021 5:10,14
1-11-2021 5:15,27
1-11-2021 5:19,25
1-11-2021 5:24,25
1-11-2021 5:30,29
1-11-2021 5:35,34
1-11-2021 5:39,28
1-11-2021 5:44,38
1-11-2021 5:50,22
1-11-2021 5:55,34
1-11-2021 6:00,33
1-11-2021 6:04,41
1-11-2021 6:09,44
1-11-2021 6:15,48
1-11-2021 6:20,30
1-11-2021 6:24,32
1-11-2021 6:29,40
1-11-2021 6:35,34
1-11-2021 6:40,33
1-11-2021 6:45,55
1-11-2021 6:49,43
1-11-2021 6:54,49
1-11-2021 7:00,56
1-11-2021 7:05,52
1-11-2021 7:09,35
1-11-2021 7:14,43
1-11-2021 7:20,66
1-11-2021 7:25,60
1-11-2021 7:30,77
1-11-2021 7:34,67
1-11-2021 7:39,58
1-11-2021 7:45,52
1-11-2021 7:50,73
1-11-2021 7:54,55
1-11-2021 7:59,76
1-11-2021 8:05,61
1-11-2021 8:10,62
1-11-2021 8:15,67
1-11-2021 8:19,69
1-11-2021 8:24,62
1-11-2021 8:30,84
1-11-2021 8:35,73
1-11-2021 8:39,69
1-11-2021 8:44,65
1-11-2021 8:50,51
1-11-2021 8:55,67
1-11-2021 9:00,48
1-11-2021 9:04,58
1-11-2021 9:09,58
1-11-2021 9:15,78
1-11-2021 9:20,54
1-11-2021 9:24,47
1-11-2021 9:29,68
1-11-2021 9:35,50
1-11-2021 9:40,40
1-11-2021 9:45,66
1-11-2021 9:49,56
1-11-2021 9:54,49
1-11-2021 10:00,61
1-11-2021 10:05,48
1-11-2021 10:09,59
1-11-2021 10:14,68
1-11-2021 10:20,56
1-11-2021 10:25,65
1-11-2021 10:30,62
1-11-2021 10:34,64
1-11-2021 10:39,46
1-11-2021 10:45,56
1-11-2021 10:50,60
1-11-2021 10:54,68
1-11-2021 10:59,49
1-11-2021 11:05,60
1-11-2021 11:10,45
1-11-2021 11:15,59
1-11-2021 11:19,55
1-11-2021 11:24,71
1-11-2021 11:30,51
1-11-2021 11:35,61
1-11-2021 11:39,46
1-11-2021 11:44,42
1-11-2021 11:50,60
1-11-2021 11:55,61
1-11-2021 12:00,60
1-11-2021 12:04,63
1-11-2021 12:09,75
1-11-2021 12:15,66
1-11-2021 12:20,68
1-11-2021 12:24,66
1-11-2021 12:29,65
1-11-2021 12:35,74
1-11-2021 12:40,69
1-11-2021 12:45,67
1-11-2021 12:49,74
1-11-2021 12:54,72
1-11-2021 13:00,60
1-11-2021 13:05,70
1-11-2021 13:09,72
1-11-2021 13:14,69
1-11-2021 13:20,64
1-11-2021 13:25,69
1-11-2021 13:30,64
1-11-2021 13:34,75
1-11-2021 13:39,70
1-11-2021 13:45,65
1-11-2021 13:50,76
1-11-2021 13:54,69
1-11-2021 13:59,69
1-11-2021 14:05,77
1-11-2021 14:10,69
1-11-2021 14:15,53
1-11-2021 14:19,65
1-11-2021 14:24,52
1-11-2021 14:30,41
1-11-2021 14:35,60
1-11-2021 14:39,75
1-11-2021 14:44,43
1-11-2021 14:50,84
1-11-2021 14:55,64
1-11-2021 15:00,61
1-11-2021 15:04,83
1-11-2021 15:09,65
1-11-2021 15:15,68
1-11-2021 15:20,76
1-11-2021 15:24,70
1-11-2021 15:29,56
1-11-2021 15:35,71
1-11-2021 15:40,56
1-11-2021 15:45,45
1-11-2021 15:49,66
1-11-2021 15:54,60
1-11-2021 16:00,58
1-11-2021 16:05,75
1-11-2021 16:09,68
1-11-2021 16:14,57
1-11-2021 16:20,67
1-11-2021 16:25,64
1-11-2021 16:30,50
1-11-2021 16:34,76
1-11-2021 16:39,69
1-11-2021 16:45,69
1-11-2021 16:50,77
1-11-2021 16:54,72
1-11-2021 16:59,69
1-11-2021 17:05,83
1-11-2021 17:10,67
1-11-2021 17:15,65
1-11-2021 17:19,76
1-11-2021 17:24,67
1-11-2021 17:30,69
1-11-2021 17:35,75
1-11-2021 17:39,71
1-11-2021 17:44,76
1-11-2021 17:50,71
1-11-2021 17:55,62
1-11-2021 18:00,54
1-11-2021 18:04,62
1-11-2021 18:09,59
1-11-2021 18:15,61
1-11-2021 18:20,66
1-11-2021 18:24,69
1-11-2021 18:29,56
1-11-2021 18:35,65
1-11-2021 18:40,62
1-11-2021 18:45,58
1-11-2021 18:49,73
1-11-2021 18:54,59
1-11-2021 19:00,70
1-11-2021 19:05,71
1-11-2021 19:09,55
1-11-2021 19:14,72
1-11-2021 19:20,69
1-11-2021 19:25,64
1-11-2021 19:30,34
1-11-2021 19:34,67
1-11-2021 19:39,50
1-11-2021 19:45,47
1-11-2021 19:50,76
1-11-2021 19:54,58
1-11-2021 19:59,50
1-11-2021 20:05,46
1-11-2021 20:10,44
1-11-2021 20:15,62
1-11-2021 20:19,47
1-11-2021 20:24,45
1-11-2021 20:30,42
1-11-2021 20:35,46
1-11-2021 20:39,31
1-11-2021 20:44,46
1-11-2021 20:50,48
1-11-2021 20:55,41
1-11-2021 21:00,47
1-11-2021 21:04,41
1-11-2021 21:09,33
1-11-2021 21:15,38
1-11-2021 21:20,30
1-11-2021 21:24,34
1-11-2021 21:29,34
1-11-2021 21:35,31
1-11-2021 21:40,37
1-11-2021 21:45,30
1-11-2021 21:49,29
1-11-2021 21:54,24
1-11-2021 22:00,35
1-11-2021 22:05,31
1-11-2021 22:09,25
1-11-2021 22:14,31
1-11-2021 22:20,23
1-11-2021 22:25,27
1-11-2021 22:30,27
1-11-2021 22:34,29
1-11-2021 22:39,27
1-11-2021 22:45,32
1-11-2021 22:50,23
1-11-2021 22:54,23
1-11-2021 22:59,30
1-11-2021 23:05,35
1-11-2021 23:10,23
1-11-2021 23:15,39
1-11-2021 23:19,28
1-11-2021 23:24,20
1-11-2021 23:30,32
1-11-2021 23:35,38
1-11-2021 23:39,28
1-11-2021 23:44,35
1-11-2021 23:50,26
1-11-2021 23:55,24
1-12-2021 0:00,27
1-12-2021 0:04,20
1-12-2021 0:09,24
1-12-2021 0:15,33
1-12-2021 0:20,23
1-12-2021 0:24,16
1-12-2021 0:29,32
1-12-2021 0:35,18
1-12-2021 0:40,17
1-12-2021 0:45,16
1-12-2021 0:49,13
1-12-2021 0:54,15
1-12-2021 1:00,19
1-12-2021 1:05,12
1-12-2021 1:09,15
1-12-2021 1:14,11
1-12-2021 1:20,16
1-12-2021 1:25,13
1-12-2021 1:30,16
1-12-2021 1:34,22
1-12-2021 1:39,14
1-12-2021 1:45,13
1-12-2021 1:50,13
1-12-2021 1:54,14
1-12-2021 1:59,11
1-12-2021 2:05,11
1-12-2021 2:10,11
1-12-2021 2:15,13
1-12-2021 2:19,9
1-12-2021 2:24,11
1-12-2021 2:30,14
1-12-2021 2:35,13
1-12-2021 2:39,15
1-12-2021 2:44,10
1-12-2021 2:50,12
1-12-2021 2:55,14
1-12-2021 3:00,12
1-12-2021 3:04,13
1-12-2021 3:09,13
1-12-2021 3:15,13
1-12-2021 3:20,13
1-12-2021 3:24,10
1-12-2021 3:29,13
1-12-2021 3:35,13
1-12-2021 3:40,13
1-12-2021 3:45,14
1-12-2021 3:49,11
1-12-2021 3:54,13
1-12-2021 4:00,14
1-12-2021 4:05,16
1-12-2021 4:09,13
1-12-2021 4:14,13
1-12-2021 4:20,14
1-12-2021 4:25,13
1-12-2021 4:30,14
1-12-2021 4:34,13
1-12-2021 4:39,16
1-12-2021 4:45,21
1-12-2021 4:50,12
1-12-2021 4:54,18
1-12-2021 4:59,15
1-12-2021 5:05,23
1-12-2021 5:10,16
1-12-2021 5:15,20
1-12-2021 5:19,27
1-12-2021 5:24,20
1-12-2021 5:30,26
1-12-2021 5:35,30
1-12-2021 5:39,28
1-12-2021 5:44,25
1-12-2021 5:50,18
1-12-2021 5:55,32
1-12-2021 6:00,34
1-12-2021 6:04,40
1-12-2021 6:09,48
1-12-2021 6:15,33
1-12-2021 6:20,46
1-12-2021 6:24,52
1-12-2021 6:29,47
1-12-2021 6:35,31
1-12-2021 6:40,51
1-12-2021 6:45,73
1-12-2021 6:49,50
1-12-2021 6:54,52
1-12-2021 7:00,53
1-12-2021 7:05,56
1-12-2021 7:09,53
1-12-2021 7:14,59
1-12-2021 7:20,58
1-12-2021 7:25,54
1-12-2021 7:30,78
1-12-2021 7:34,65
1-12-2021 7:39,59
1-12-2021 7:45,84
1-12-2021 7:50,68
1-12-2021 7:54,59
1-12-2021 7:59,77
1-12-2021 8:05,54
1-12-2021 8:10,82
1-12-2021 8:15,76
1-12-2021 8:19,48
1-12-2021 8:24,75
1-12-2021 8:30,75
1-12-2021 8:35,55
1-12-2021 8:39,66
1-12-2021 8:44,85
1-12-2021 8:50,50
1-12-2021 8:55,66
1-12-2021 9:00,50
1-12-2021 9:04,61
1-12-2021 9:09,55
1-12-2021 9:15,72
1-12-2021 9:20,53
1-12-2021 9:24,43
1-12-2021 9:29,81
1-12-2021 9:35,62
1-12-2021 9:40,58
1-12-2021 9:45,67
1-12-2021 9:49,70
1-12-2021 9:54,60
1-12-2021 10:00,79
1-12-2021 10:05,55
1-12-2021 10:09,48
1-12-2021 10:14,76
1-12-2021 10:20,61
1-12-2021 10:25,65
1-12-2021 10:30,65
1-12-2021 10:34,68
1-12-2021 10:39,55
1-12-2021 10:45,66
1-12-2021 10:50,63
1-12-2021 10:54,53
1-12-2021 10:59,67
1-12-2021 11:05,70
1-12-2021 11:10,54
1-12-2021 11:15,78
1-12-2021 11:19,67
1-12-2021 11:24,69
1-12-2021 11:30,75
1-12-2021 11:35,67
1-12-2021 11:39,62
1-12-2021 11:44,76
1-12-2021 11:50,69
1-12-2021 11:55,62
1-12-2021 12:00,72
1-12-2021 12:04,69
1-12-2021 12:09,64
1-12-2021 12:15,71
1-12-2021 12:20,72
1-12-2021 12:24,64
1-12-2021 12:29,62
1-12-2021 12:35,67
1-12-2021 12:40,57
1-12-2021 12:45,69
1-12-2021 12:49,69
1-12-2021 12:54,64
1-12-2021 13:00,76
1-12-2021 13:05,66
1-12-2021 13:09,66
1-12-2021 13:14,77
1-12-2021 13:20,70
1-12-2021 13:25,62
1-12-2021 13:30,86
1-12-2021 13:34,62
1-12-2021 13:39,63
1-12-2021 13:45,76
1-12-2021 13:50,61
1-12-2021 13:54,63
1-12-2021 13:59,76
1-12-2021 14:05,46
1-12-2021 14:10,73
1-12-2021 14:15,71
1-12-2021 14:19,84
1-12-2021 14:24,63
1-12-2021 14:30,81
1-12-2021 14:35,73
1-12-2021 14:39,76
1-12-2021 14:44,66
1-12-2021 14:50,80
1-12-2021 14:55,66
1-12-2021 15:00,69
1-12-2021 15:04,79
1-12-2021 15:09,72
1-12-2021 15:15,68
1-12-2021 15:20,73
1-12-2021 15:24,63
1-12-2021 15:29,56
1-12-2021 15:35,79
1-12-2021 15:40,65
1-12-2021 15:45,65
1-12-2021 15:49,64
1-12-2021 15:54,62
1-12-2021 16:00,65
1-12-2021 16:05,72
1-12-2021 16:09,62
1-12-2021 16:14,48
1-12-2021 16:20,73
1-12-2021 16:25,69
1-12-2021 16:30,68
1-12-2021 16:34,70
1-12-2021 16:39,66
1-12-2021 16:45,62
1-12-2021 16:50,73
1-12-2021 16:54,67
1-12-2021 16:59,53
1-12-2021 17:05,78
1-12-2021 17:10,48
1-12-2021 17:15,66
1-12-2021 17:19,81
1-12-2021 17:24,76
1-12-2021 17:30,68
1-12-2021 17:35,61
1-12-2021 17:39,77
1-12-2021 17:44,66
1-12-2021 17:50,72
1-12-2021 17:55,64
1-12-2021 18:00,68
1-12-2021 18:04,76
1-12-2021 18:09,64
1-12-2021 18:15,62
1-12-2021 18:20,74
1-12-2021 18:24,73
1-12-2021 18:29,62
1-12-2021 18:35,81
1-12-2021 18:40,56
1-12-2021 18:45,41
1-12-2021 18:49,74
1-12-2021 18:54,65
1-12-2021 19:00,62
1-12-2021 19:05,61
1-12-2021 19:09,49
1-12-2021 19:14,59
1-12-2021 19:20,69
1-12-2021 19:25,59
1-12-2021 19:30,52
1-12-2021 19:34,54
1-12-2021 19:39,58
1-12-2021 19:45,34
1-12-2021 19:50,75
1-12-2021 19:54,60
1-12-2021 19:59,54
1-12-2021 20:05,50
1-12-2021 20:10,69
1-12-2021 20:15,55
1-12-2021 20:19,54
1-12-2021 20:24,37
1-12-2021 20:30,64
1-12-2021 20:35,44
1-12-2021 20:39,37
1-12-2021 20:44,41
1-12-2021 20:50,44
1-12-2021 20:55,34
1-12-2021 21:00,45
1-12-2021 21:04,43
1-12-2021 21:09,41
1-12-2021 21:15,53
1-12-2021 21:20,37
1-12-2021 21:24,36
1-12-2021 21:29,42
1-12-2021 21:35,34
1-12-2021 21:40,36
1-12-2021 21:45,41
1-12-2021 21:49,32
1-12-2021 21:54,27
1-12-2021 22:00,31
1-12-2021 22:05,24
1-12-2021 22:09,27
1-12-2021 22:14,36
1-12-2021 22:20,31
1-12-2021 22:25,36
1-12-2021 22:30,36
1-12-2021 22:34,32
1-12-2021 22:39,28
1-12-2021 22:45,33
1-12-2021 22:50,26
1-12-2021 22:54,20
1-12-2021 22:59,34
1-12-2021 23:05,32
1-12-2021 23:10,32
1-12-2021 23:15,37
1-12-2021 23:19,27
1-12-2021 23:24,20
1-12-2021 23:30,40
1-12-2021 23:35,45
1-12-2021 23:39,37
1-12-2021 23:44,33
1-12-2021 23:50,28
1-12-2021 23:55,22
1-13-2021 0:00,21
1-13-2021 0:04,20
1-13-2021 0:09,27
1-13-2021 0:15,27
1-13-2021 0:20,16
1-13-2021 0:24,19
1-13-2021 0:29,23
1-13-2021 0:35,28
1-13-2021 0:40,19
1-13-2021 0:45,20
1-13-2021 0:49,11
1-13-2021 0:54,16
1-13-2021 0:00,21
1-13-2021 0:04,20
1-13-2021 0:09,27
1-13-2021 0:15,27
1-13-2021 0:20,16
1-13-2021 0:24,19
1-13-2021 0:29,23
1-13-2021 0:35,28
1-13-2021 0:40,19
1-13-2021 0:45,20
1-13-2021 0:49,11
1-13-2021 0:54,16
1-13-2021 1:00,11
1-13-2021 1:05,13
1-13-2021 1:09,12
1-13-2021 1:14,15
1-13-2021 1:20,12
1-13-2021 1:25,13
1-13-2021 1:30,16
1-13-2021 1:34,18
1-13-2021 1:39,14
1-13-2021 1:45,20
1-13-2021 1:50,13
1-13-2021 1:54,10
1-13-2021 1:59,13
1-13-2021 2:05,13
1-13-2021 2:10,20
1-13-2021 2:15,10
1-13-2021 2:19,9
1-13-2021 2:24,14
1-13-2021 2:30,10
1-13-2021 2:35,10
1-13-2021 2:39,14
1-13-2021 2:44,14
1-13-2021 2:50,11
1-13-2021 2:55,9
1-13-2021 3:00,10
1-13-2021 3:04,13
1-13-2021 3:09,13
1-13-2021 3:15,13
1-13-2021 3:20,12
1-13-2021 3:24,11
1-13-2021 3:29,15
1-13-2021 3:35,16
1-13-2021 3:40,12
1-13-2021 3:45,15
1-13-2021 3:49,13
1-13-2021 3:54,10
1-13-2021 4:00,11
1-13-2021 4:05,14
1-13-2021 4:09,17
1-13-2021 4:14,14
1-13-2021 4:20,13
1-13-2021 4:25,18
1-13-2021 4:30,14
1-13-2021 4:34,15
1-13-2021 4:39,16
1-13-2021 4:45,14
1-13-2021 4:50,19
1-13-2021 4:54,13
1-13-2021 4:59,21
1-13-2021 5:05,15
1-13-2021 5:10,17
1-13-2021 5:15,20
1-13-2021 5:19,27
1-13-2021 5:24,27
1-13-2021 5:30,22
1-13-2021 5:35,28
1-13-2021 5:39,27
1-13-2021 5:44,33
1-13-2021 5:50,24
1-13-2021 5:55,26
1-13-2021 6:00,25
1-13-2021 6:04,41
1-13-2021 6:09,50
1-13-2021 6:15,40
1-13-2021 6:20,39
1-13-2021 6:24,40
1-13-2021 6:29,60
1-13-2021 6:35,54
1-13-2021 6:40,55
1-13-2021 6:45,59
1-13-2021 6:49,46
1-13-2021 6:54,46
1-13-2021 7:00,62
1-13-2021 7:05,57
1-13-2021 7:09,51
1-13-2021 7:14,70
1-13-2021 7:20,55
1-13-2021 7:25,65
1-13-2021 7:30,76
1-13-2021 7:34,71
1-13-2021 7:39,73
1-13-2021 7:45,64
1-13-2021 7:50,63
1-13-2021 7:54,77
1-13-2021 7:59,85
1-13-2021 8:05,69
1-13-2021 8:10,69
1-13-2021 8:15,79
1-13-2021 8:19,75
1-13-2021 8:24,75
1-13-2021 8:30,85
1-13-2021 8:35,66
1-13-2021 8:39,69
1-13-2021 8:44,84
1-13-2021 8:50,68
1-13-2021 8:55,69
1-13-2021 9:00,82
1-13-2021 9:04,66
1-13-2021 9:09,69
1-13-2021 9:15,82
1-13-2021 9:20,66
1-13-2021 9:24,65
1-13-2021 9:29,74
1-13-2021 9:35,62
1-13-2021 9:40,62
1-13-2021 9:45,62
1-13-2021 9:49,53
1-13-2021 9:54,61
